;location;date;new_cases;new_deaths;population;aged_65_older_percent;gdp_per_capita;hospital_beds_per_thousand;year;month_of_year;week_of_year;weekday;day_of_year;code_3;country_code;continent;sub_region;hosp_level_natural_id;gdp_level_natural_id;hosp_level_pk;gdp_level_pk;hosp_level_desc;gdp_level_desc;sub_regions_id;continent_id;day_id
14013;Russia;2020-04-19;4785;40;145934460;14.178;24765.954;8.05;2020;4;16;6;110;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737534
14014;Russia;2020-04-20;6060;48;145934460;14.178;24765.954;8.05;2020;4;17;0;111;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737535
14015;Russia;2020-04-21;4268;44;145934460;14.178;24765.954;8.05;2020;4;17;1;112;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737536
14016;Russia;2020-04-22;5642;51;145934460;14.178;24765.954;8.05;2020;4;17;2;113;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737537
14017;Russia;2020-04-23;5236;57;145934460;14.178;24765.954;8.05;2020;4;17;3;114;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737538
14018;Russia;2020-04-24;4774;42;145934460;14.178;24765.954;8.05;2020;4;17;4;115;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737539
14019;Russia;2020-04-25;5849;60;145934460;14.178;24765.954;8.05;2020;4;17;5;116;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737540
14020;Russia;2020-04-26;5966;66;145934460;14.178;24765.954;8.05;2020;4;17;6;117;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737541
14021;Russia;2020-04-27;6361;66;145934460;14.178;24765.954;8.05;2020;4;18;0;118;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737542
14022;Russia;2020-04-28;6198;48;145934460;14.178;24765.954;8.05;2020;4;18;1;119;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737543
14023;Russia;2020-04-29;6411;72;145934460;14.178;24765.954;8.05;2020;4;18;2;120;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737544
14024;Russia;2020-04-30;5841;105;145934460;14.178;24765.954;8.05;2020;4;18;3;121;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737545
14025;Russia;2020-05-01;7099;101;145934460;14.178;24765.954;8.05;2020;5;18;4;122;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737546
14026;Russia;2020-05-02;7933;96;145934460;14.178;24765.954;8.05;2020;5;18;5;123;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737547
14027;Russia;2020-05-03;9623;53;145934460;14.178;24765.954;8.05;2020;5;18;6;124;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737548
14028;Russia;2020-05-04;10633;58;145934460;14.178;24765.954;8.05;2020;5;19;0;125;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737549
14029;Russia;2020-05-05;10581;76;145934460;14.178;24765.954;8.05;2020;5;19;1;126;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737550
14030;Russia;2020-05-06;10102;95;145934460;14.178;24765.954;8.05;2020;5;19;2;127;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737551
14031;Russia;2020-05-07;10559;86;145934460;14.178;24765.954;8.05;2020;5;19;3;128;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737552
14032;Russia;2020-05-08;11231;88;145934460;14.178;24765.954;8.05;2020;5;19;4;129;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737553
14033;Russia;2020-05-09;10699;98;145934460;14.178;24765.954;8.05;2020;5;19;5;130;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737554
14034;Russia;2020-05-10;10817;104;145934460;14.178;24765.954;8.05;2020;5;19;6;131;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737555
14035;Russia;2020-05-11;11012;88;145934460;14.178;24765.954;8.05;2020;5;20;0;132;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737556
14036;Russia;2020-05-12;11656;94;145934460;14.178;24765.954;8.05;2020;5;20;1;133;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737557
14037;Russia;2020-05-13;10899;107;145934460;14.178;24765.954;8.05;2020;5;20;2;134;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737558
14038;Russia;2020-05-14;10028;96;145934460;14.178;24765.954;8.05;2020;5;20;3;135;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737559
14039;Russia;2020-05-15;9974;93;145934460;14.178;24765.954;8.05;2020;5;20;4;136;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737560
14040;Russia;2020-05-16;10598;113;145934460;14.178;24765.954;8.05;2020;5;20;5;137;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737561
14041;Russia;2020-05-17;9200;119;145934460;14.178;24765.954;8.05;2020;5;20;6;138;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737562
14042;Russia;2020-05-18;9709;94;145934460;14.178;24765.954;8.05;2020;5;21;0;139;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737563
14043;Russia;2020-05-19;8926;91;145934460;14.178;24765.954;8.05;2020;5;21;1;140;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737564
14044;Russia;2020-05-20;9263;115;145934460;14.178;24765.954;8.05;2020;5;21;2;141;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737565
14045;Russia;2020-05-21;8764;135;145934460;14.178;24765.954;8.05;2020;5;21;3;142;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737566
14046;Russia;2020-05-22;8849;127;145934460;14.178;24765.954;8.05;2020;5;21;4;143;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737567
14047;Russia;2020-05-23;8894;150;145934460;14.178;24765.954;8.05;2020;5;21;5;144;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737568
14048;Russia;2020-05-24;9434;139;145934460;14.178;24765.954;8.05;2020;5;21;6;145;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737569
14049;Russia;2020-05-25;8599;153;145934460;14.178;24765.954;8.05;2020;5;22;0;146;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737570
14050;Russia;2020-05-26;8946;92;145934460;14.178;24765.954;8.05;2020;5;22;1;147;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737571
14051;Russia;2020-05-27;8915;174;145934460;14.178;24765.954;8.05;2020;5;22;2;148;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737572
14052;Russia;2020-05-28;8338;161;145934460;14.178;24765.954;8.05;2020;5;22;3;149;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737573
14053;Russia;2020-05-29;8371;174;145934460;14.178;24765.954;8.05;2020;5;22;4;150;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737574
14054;Russia;2020-05-30;8572;232;145934460;14.178;24765.954;8.05;2020;5;22;5;151;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737575
14055;Russia;2020-05-31;8952;181;145934460;14.178;24765.954;8.05;2020;5;22;6;152;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737576
14056;Russia;2020-06-01;9268;138;145934460;14.178;24765.954;8.05;2020;6;23;0;153;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737577
14057;Russia;2020-06-02;9035;162;145934460;14.178;24765.954;8.05;2020;6;23;1;154;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737578
14058;Russia;2020-06-03;8863;182;145934460;14.178;24765.954;8.05;2020;6;23;2;155;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737579
14059;Russia;2020-06-04;8536;178;145934460;14.178;24765.954;8.05;2020;6;23;3;156;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737580
14060;Russia;2020-06-05;8831;169;145934460;14.178;24765.954;8.05;2020;6;23;4;157;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737581
14061;Russia;2020-06-06;8726;144;145934460;14.178;24765.954;8.05;2020;6;23;5;158;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737582
14062;Russia;2020-06-07;8855;197;145934460;14.178;24765.954;8.05;2020;6;23;6;159;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737583
14063;Russia;2020-06-08;8984;134;145934460;14.178;24765.954;8.05;2020;6;24;0;160;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737584
14064;Russia;2020-06-09;8985;112;145934460;14.178;24765.954;8.05;2020;6;24;1;161;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737585
14065;Russia;2020-06-10;8595;170;145934460;14.178;24765.954;8.05;2020;6;24;2;162;RUS;643;Europe;Eastern Europe;MPTH;MHI;4;3;many hospital beds per thousand inhabitants;middle-high income;6;3;737586
14066;Saint Lucia;2020-03-15;2;0;183629;9.721;12951.839;1.3;2020;3;11;6;75;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737499
14067;Saint Lucia;2020-03-16;0;0;183629;9.721;12951.839;1.3;2020;3;12;0;76;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737500
14068;Saint Lucia;2020-03-17;0;0;183629;9.721;12951.839;1.3;2020;3;12;1;77;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737501
14069;Saint Lucia;2020-03-18;0;0;183629;9.721;12951.839;1.3;2020;3;12;2;78;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737502
14070;Saint Lucia;2020-03-19;0;0;183629;9.721;12951.839;1.3;2020;3;12;3;79;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737503
14071;Saint Lucia;2020-03-20;0;0;183629;9.721;12951.839;1.3;2020;3;12;4;80;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737504
14072;Saint Lucia;2020-03-21;0;0;183629;9.721;12951.839;1.3;2020;3;12;5;81;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737505
14073;Saint Lucia;2020-03-22;0;0;183629;9.721;12951.839;1.3;2020;3;12;6;82;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737506
14074;Saint Lucia;2020-03-23;0;0;183629;9.721;12951.839;1.3;2020;3;13;0;83;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737507
14075;Saint Lucia;2020-03-24;0;0;183629;9.721;12951.839;1.3;2020;3;13;1;84;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737508
14076;Saint Lucia;2020-03-25;0;0;183629;9.721;12951.839;1.3;2020;3;13;2;85;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737509
14077;Saint Lucia;2020-03-26;1;0;183629;9.721;12951.839;1.3;2020;3;13;3;86;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737510
14078;Saint Lucia;2020-03-27;0;0;183629;9.721;12951.839;1.3;2020;3;13;4;87;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737511
14079;Saint Lucia;2020-03-28;0;0;183629;9.721;12951.839;1.3;2020;3;13;5;88;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737512
14080;Saint Lucia;2020-03-29;1;0;183629;9.721;12951.839;1.3;2020;3;13;6;89;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737513
14081;Saint Lucia;2020-03-30;5;0;183629;9.721;12951.839;1.3;2020;3;14;0;90;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737514
14082;Saint Lucia;2020-03-31;0;0;183629;9.721;12951.839;1.3;2020;3;14;1;91;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737515
14083;Saint Lucia;2020-04-01;4;0;183629;9.721;12951.839;1.3;2020;4;14;2;92;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737516
14084;Saint Lucia;2020-04-02;0;0;183629;9.721;12951.839;1.3;2020;4;14;3;93;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737517
14085;Saint Lucia;2020-04-03;0;0;183629;9.721;12951.839;1.3;2020;4;14;4;94;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737518
14086;Saint Lucia;2020-04-04;0;0;183629;9.721;12951.839;1.3;2020;4;14;5;95;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737519
14087;Saint Lucia;2020-04-05;1;0;183629;9.721;12951.839;1.3;2020;4;14;6;96;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737520
14088;Saint Lucia;2020-04-06;0;0;183629;9.721;12951.839;1.3;2020;4;15;0;97;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737521
14089;Saint Lucia;2020-04-07;0;0;183629;9.721;12951.839;1.3;2020;4;15;1;98;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737522
14090;Saint Lucia;2020-04-08;0;0;183629;9.721;12951.839;1.3;2020;4;15;2;99;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737523
14091;Saint Lucia;2020-04-09;0;0;183629;9.721;12951.839;1.3;2020;4;15;3;100;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737524
14092;Saint Lucia;2020-04-10;0;0;183629;9.721;12951.839;1.3;2020;4;15;4;101;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737525
14093;Saint Lucia;2020-04-11;1;0;183629;9.721;12951.839;1.3;2020;4;15;5;102;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737526
14094;Saint Lucia;2020-04-12;0;0;183629;9.721;12951.839;1.3;2020;4;15;6;103;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737527
14095;Saint Lucia;2020-04-13;0;0;183629;9.721;12951.839;1.3;2020;4;16;0;104;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737528
14096;Saint Lucia;2020-04-14;0;0;183629;9.721;12951.839;1.3;2020;4;16;1;105;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737529
14097;Saint Lucia;2020-04-15;0;0;183629;9.721;12951.839;1.3;2020;4;16;2;106;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737530
14098;Saint Lucia;2020-04-16;0;0;183629;9.721;12951.839;1.3;2020;4;16;3;107;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737531
14099;Saint Lucia;2020-04-17;0;0;183629;9.721;12951.839;1.3;2020;4;16;4;108;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737532
14100;Saint Lucia;2020-04-18;0;0;183629;9.721;12951.839;1.3;2020;4;16;5;109;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737533
14101;Saint Lucia;2020-04-19;0;0;183629;9.721;12951.839;1.3;2020;4;16;6;110;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737534
14102;Saint Lucia;2020-04-20;0;0;183629;9.721;12951.839;1.3;2020;4;17;0;111;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737535
14103;Saint Lucia;2020-04-21;0;0;183629;9.721;12951.839;1.3;2020;4;17;1;112;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737536
14104;Saint Lucia;2020-04-22;0;0;183629;9.721;12951.839;1.3;2020;4;17;2;113;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737537
14105;Saint Lucia;2020-04-23;0;0;183629;9.721;12951.839;1.3;2020;4;17;3;114;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737538
14106;Saint Lucia;2020-04-24;0;0;183629;9.721;12951.839;1.3;2020;4;17;4;115;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737539
14107;Saint Lucia;2020-04-25;0;0;183629;9.721;12951.839;1.3;2020;4;17;5;116;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737540
14108;Saint Lucia;2020-04-26;0;0;183629;9.721;12951.839;1.3;2020;4;17;6;117;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737541
14109;Saint Lucia;2020-04-27;0;0;183629;9.721;12951.839;1.3;2020;4;18;0;118;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737542
14110;Saint Lucia;2020-04-28;0;0;183629;9.721;12951.839;1.3;2020;4;18;1;119;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737543
14111;Saint Lucia;2020-04-29;0;0;183629;9.721;12951.839;1.3;2020;4;18;2;120;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737544
14112;Saint Lucia;2020-04-30;2;0;183629;9.721;12951.839;1.3;2020;4;18;3;121;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737545
14113;Saint Lucia;2020-05-01;0;0;183629;9.721;12951.839;1.3;2020;5;18;4;122;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737546
14114;Saint Lucia;2020-05-02;0;0;183629;9.721;12951.839;1.3;2020;5;18;5;123;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737547
14115;Saint Lucia;2020-05-03;0;0;183629;9.721;12951.839;1.3;2020;5;18;6;124;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737548
14116;Saint Lucia;2020-05-04;1;0;183629;9.721;12951.839;1.3;2020;5;19;0;125;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737549
14117;Saint Lucia;2020-05-05;0;0;183629;9.721;12951.839;1.3;2020;5;19;1;126;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737550
14118;Saint Lucia;2020-05-06;0;0;183629;9.721;12951.839;1.3;2020;5;19;2;127;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737551
14119;Saint Lucia;2020-05-07;0;0;183629;9.721;12951.839;1.3;2020;5;19;3;128;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737552
14120;Saint Lucia;2020-05-08;0;0;183629;9.721;12951.839;1.3;2020;5;19;4;129;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737553
14121;Saint Lucia;2020-05-09;0;0;183629;9.721;12951.839;1.3;2020;5;19;5;130;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737554
14122;Saint Lucia;2020-05-10;0;0;183629;9.721;12951.839;1.3;2020;5;19;6;131;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737555
14123;Saint Lucia;2020-05-11;0;0;183629;9.721;12951.839;1.3;2020;5;20;0;132;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737556
14124;Saint Lucia;2020-05-12;0;0;183629;9.721;12951.839;1.3;2020;5;20;1;133;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737557
14125;Saint Lucia;2020-05-13;0;0;183629;9.721;12951.839;1.3;2020;5;20;2;134;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737558
14126;Saint Lucia;2020-05-14;0;0;183629;9.721;12951.839;1.3;2020;5;20;3;135;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737559
14127;Saint Lucia;2020-05-15;0;0;183629;9.721;12951.839;1.3;2020;5;20;4;136;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737560
14128;Saint Lucia;2020-05-16;0;0;183629;9.721;12951.839;1.3;2020;5;20;5;137;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737561
14129;Saint Lucia;2020-05-17;0;0;183629;9.721;12951.839;1.3;2020;5;20;6;138;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737562
14130;Saint Lucia;2020-05-18;0;0;183629;9.721;12951.839;1.3;2020;5;21;0;139;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737563
14131;Saint Lucia;2020-05-19;0;0;183629;9.721;12951.839;1.3;2020;5;21;1;140;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737564
14132;Saint Lucia;2020-05-20;0;0;183629;9.721;12951.839;1.3;2020;5;21;2;141;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737565
14133;Saint Lucia;2020-05-21;0;0;183629;9.721;12951.839;1.3;2020;5;21;3;142;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737566
14134;Saint Lucia;2020-05-22;0;0;183629;9.721;12951.839;1.3;2020;5;21;4;143;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737567
14135;Saint Lucia;2020-05-23;0;0;183629;9.721;12951.839;1.3;2020;5;21;5;144;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737568
14136;Saint Lucia;2020-05-24;0;0;183629;9.721;12951.839;1.3;2020;5;21;6;145;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737569
14137;Saint Lucia;2020-05-25;0;0;183629;9.721;12951.839;1.3;2020;5;22;0;146;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737570
14138;Saint Lucia;2020-05-26;0;0;183629;9.721;12951.839;1.3;2020;5;22;1;147;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737571
14139;Saint Lucia;2020-05-27;0;0;183629;9.721;12951.839;1.3;2020;5;22;2;148;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737572
14140;Saint Lucia;2020-05-28;0;0;183629;9.721;12951.839;1.3;2020;5;22;3;149;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737573
14141;Saint Lucia;2020-05-29;0;0;183629;9.721;12951.839;1.3;2020;5;22;4;150;LCA;662;Americas;Caribbean;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;1;1;737574
